x,y,radius
2773,4890,25.5
558,1562,30.0
355,4662,30.0
1003,4536,23.0
4645,4399,26.0
2928,561,28.0
1878,2232,25.5
1878,4211,22.5
3797,355,26.0
2211,1241,25.5
2114,3449,26.0
3863,4619,24.0
828,3700,26.0
3724,3565,27.0
1962,4142,26.0
1001,1578,28.0
3070,3198,29.0
3766,2973,21.5
2514,3497,24.0
3758,200,27.0
2689,3082,28.0
2137,416,26.5
531,3466,28.0
4685,535,20.5
3250,2948,26.0
2075,1939,25.0
4976,4800,20.0
4286,2721,21.5
3999,1514,24.5
2195,1348,26.0
3834,1810,21.5
3016,1295,23.5
3870,972,27.5
170,181,22.0
3006,2024,21.0
213,1906,23.5
3182,3623,20.0
2549,461,22.0
355,3582,27.5
3489,3121,25.0
701,346,23.5
1034,552,26.5
2726,2952,21.0
4438,1086,24.5
3941,892,22.0
2083,1032,25.5
4043,1704,23.0
242,1694,21.0
820,4103,28.0
4973,2221,20.5
2467,2558,29.5
1095,4182,23.5
1853,2979,27.5
2280,999,28.5
993,1820,24.0
4592,388,20.0
2410,3720,23.0
4032,4615,25.0
2733,2554,28.0
4508,4612,28.5
984,786,28.0
3608,4490,21.5
2430,1730,26.0
4295,3571,22.0
704,4419,23.5
2194,914,21.0
2430,889,23.0
845,400,26.0
757,4500,26.0
568,3557,22.0
2182,4631,23.5
1369,2741,23.0
1259,4207,30.0
3928,1844,22.5
3343,4580,28.5
4104,3304,23.0
3270,902,21.5
1315,3439,27.0
1888,2828,26.0
3095,3670,27.0
2676,1283,27.5
2303,1560,23.5
3709,3984,20.5
543,3058,30.0
826,2529,24.5
1530,3667,20.5
4579,2992,24.5
4344,4598,24.5
1651,4436,27.5
4419,4556,23.0
2834,3971,25.0
2150,2613,29.5
2904,1558,26.5
4832,4359,27.5
3418,29,25.5
1886,190,21.5
1891,242,27.5
4034,1290,22.0
284,1524,21.0
471,4658,29.0
2454,2699,26.5
3634,1309,23.0
321,3222,29.5
4287,3463,30.0
1111,127,23.5
415,4953,25.0
341,3323,22.5
965,3046,25.0
2978,1708,21.5
3317,3158,25.0
1737,863,21.0
2048,3311,26.0
1225,2186,21.0
1246,80,28.0
3173,2346,21.5
4641,2157,28.0
183,2274,23.0
3676,2841,21.0
2071,2912,26.5
663,4605,22.5
2400,1230,26.5
415,1454,22.5
3887,3608,25.5
2658,3193,21.5
4423,1177,28.5
148,1593,25.5
2232,3491,22.0
3412,3208,20.0
4693,2636,27.0
118,4958,22.5
4852,4733,25.0
177,2785,23.5
148,2108,22.0
237,2439,21.0
4203,2086,28.0
1196,4578,23.5
2362,4572,22.5
3634,4742,25.5
1706,2931,20.0
2048,4825,29.5
4535,2377,21.5
760,860,20.5
1252,4762,25.0
142,1699,20.5
3764,4837,30.0
4088,790,22.0
220,3666,26.5
1535,4841,30.0
1701,3828,28.5
4888,3741,27.0
3485,1004,20.0
3161,2624,22.0
4072,3859,20.0
4617,2561,28.5
1096,4453,25.0
952,2946,22.5
3575,2670,27.5
2647,1521,24.5
4512,3279,25.5
3873,1247,26.0
4877,2855,25.5
2081,784,22.0
2721,738,24.0
1677,1105,28.0
4920,3072,25.0
2770,4292,23.0
3242,2008,21.0
2038,495,23.0
3428,2832,29.0
3847,3547,25.0
2212,1832,23.5
1327,570,23.0
232,2554,29.0
4238,761,24.5
1659,3520,20.5
3969,3670,26.0
618,2799,28.5
671,3911,21.0
1589,4214,26.0
4641,4878,24.5
3717,139,26.5
230,4038,22.0
4549,1653,22.0
4327,2645,25.5
495,85,28.5
4116,558,30.0
1517,330,29.5
1758,3265,22.0
3870,2726,21.5
1566,4505,30.0
1023,703,27.0
634,451,25.0
3776,721,23.5
3162,3255,26.5
1287,4456,27.0
1123,481,25.5
3407,715,24.5
1667,4006,25.5
3665,1135,23.0
3071,794,27.0
1586,3449,24.5
3609,2426,26.5
94,1362,25.0
1758,643,28.0
169,4417,26.5
1948,4791,25.0
1089,1500,27.5
1820,2431,27.5
1988,2759,22.5
1275,1636,21.0
1329,2351,27.0
1531,4549,22.5
34,4087,28.5
1537,464,23.5
1429,2262,29.0
4783,830,24.0
2254,445,27.0
4604,2305,24.0
1108,1043,28.0
1406,2592,25.5
2181,527,23.0
4042,2142,26.5
3554,204,26.5
4694,3458,21.5
3714,4945,28.5
2413,2832,23.0
4847,2220,28.0
42,2414,25.0
4502,566,22.5
4186,1524,21.5
1509,820,27.5
329,1733,27.0
2305,2302,24.0
3958,314,27.5
3943,1549,20.5
4062,4070,29.5
2638,2466,23.0
178,1632,22.0
3010,963,20.5
4441,1131,20.5
2210,2827,22.5
2983,2227,21.5
3038,4568,30.0
3520,1880,21.5
3992,2868,24.0
614,3693,23.0
2986,2902,26.5
4349,3293,29.5
3068,626,28.0
2339,2389,22.0
4788,1554,26.5
180,2917,22.0
4441,110,22.0
483,1377,23.5
2355,1656,26.5
1800,257,20.5
3812,1241,25.0
661,972,22.5
2789,2038,25.0
3672,2697,26.0
3457,1720,25.0
4957,1069,30.0
4723,936,28.0
1777,2632,26.0
4762,4114,22.5
3574,1805,22.5
1996,1418,21.0
4764,2724,24.0
1494,4695,29.0
1230,4970,24.0
3169,2081,26.5
3683,4830,23.0
1850,30,29.5
3814,2367,30.0
3141,2828,30.0
1436,930,25.0
4499,2158,26.0
3680,3458,20.5
976,4785,26.0
4906,4479,25.5
2643,232,22.5
1845,532,27.0
355,566,21.5
1029,1480,22.5
2307,4298,20.5
1367,2861,22.0
1360,3044,24.5
2383,2023,21.0
1847,777,20.0
2360,1872,29.5
346,2725,23.5
169,3751,23.5
3476,3384,26.5
3801,2559,23.5
842,3297,20.5
3429,1530,28.0
4140,3468,27.5
4490,26,22.5
538,2010,27.0
3955,1147,25.0
2333,4044,27.5
35,4195,26.0
4270,1859,24.0
1462,3252,30.0
4965,207,26.5
4068,4479,24.0
1943,2902,27.5
2362,3447,23.5
1990,3916,28.5
898,2897,22.5
660,28,20.0
3911,3852,20.0
33,4903,24.5
3039,3685,23.0
491,4139,26.5
2456,3620,26.5
3158,3765,24.0
835,4808,22.5
2115,1089,22.0
4815,1231,22.5
3095,542,27.5
1101,2757,30.0
2338,98,20.0
2126,2757,26.0
943,3943,25.0
4155,3699,21.5
3781,1621,20.0
2366,2284,27.5
3242,1123,27.5
4710,812,24.0
1690,3588,25.0
4353,2330,28.0
993,4474,28.5
735,790,28.5
2227,2081,24.5
3788,566,24.5
2083,3395,27.0
3273,1679,22.5
3921,2530,24.0
2560,404,29.0
1087,1224,25.5
2619,3504,29.5
2108,2866,27.5
2597,1369,24.0
595,3825,22.0
2551,2116,25.0
3377,3350,29.5
123,743,28.0
4278,2272,26.0
3326,4883,25.5
2021,1323,26.0
1801,798,20.0
3952,615,26.5
4707,2536,28.5
2081,2571,27.0
3224,29,28.5
1805,2022,25.0
4378,4133,28.0
1080,2364,24.5
4793,1154,25.0
1839,1272,27.0
4752,1905,29.5
3406,2149,24.5
4131,911,29.0
1073,3726,24.0
4496,744,24.5
477,21,20.5
1358,466,20.5
1370,2481,29.5
1954,3499,28.0
2381,4885,26.0
4166,1066,29.5
3147,3510,22.5
3217,4263,25.0
2028,1258,25.0
163,4708,25.5
3610,1506,26.0
3881,2098,27.0
2012,1182,20.5
732,1667,24.0
3525,4757,27.0
2814,2604,25.0
3885,4361,24.0
3112,2756,26.0
3796,3215,29.5
3092,3907,26.0
3330,4971,23.0
2907,2423,24.5
3892,4043,22.0
2399,974,21.5
478,4266,27.0
4724,227,29.5
4327,3238,28.5
2398,2098,21.0
1202,2495,21.0
3885,2321,22.5
3012,1900,27.0
2447,3207,26.0
1744,3184,26.0
4039,1894,28.0
4367,1071,21.5
3602,4640,27.0
4837,2668,25.0
634,3340,20.0
779,3000,28.5
3323,677,21.5
2689,4822,26.0
1410,2847,23.0
315,4245,24.5
2474,26,26.5
1525,1264,23.5
84,2500,25.5
3639,2110,27.5
2057,4337,30.0
3215,488,21.5
1338,999,22.5
2449,2108,29.5
107,322,21.0
3429,538,23.5
1666,3249,23.0
109,2448,30.0
4960,28,27.5
4224,4973,24.0
4135,192,22.5
1322,4228,29.0
1329,3083,25.0
2429,3949,24.5
492,956,24.5
3686,2898,29.5
805,1109,26.0
877,2611,22.5
2239,2731,29.0
726,662,24.0
2567,1729,20.0
4392,4285,21.5
4100,2603,24.5
4216,2454,21.0
1361,1670,20.0
223,287,24.0
2165,3467,27.5
1791,1778,25.5
1345,4720,21.5
1843,4826,28.5
2275,3263,24.0
4676,3599,26.5
3521,1752,28.0
2284,4970,20.0
1765,2861,21.0
3358,3454,21.5
3295,1845,21.5
4314,1504,27.0
896,3654,24.5
3424,2528,24.0
1730,1943,27.0
197,816,28.0
1748,3672,23.0
2873,2840,29.5
4743,633,22.5
450,2817,21.0
3233,3665,22.5
2640,3323,24.0
4472,4193,22.0
529,4560,30.0
1713,1333,24.5
4578,3326,20.0
3983,3308,29.5
53,3610,25.5
2975,1271,22.0
381,771,24.0
3794,4027,30.0
3554,3059,24.5
3993,3092,24.5
3832,4782,26.5
4466,4135,20.5
1179,3569,29.5
96,965,25.0
3060,2227,27.5
1313,2961,30.0
2018,599,24.0
4972,1153,24.5
1374,96,26.5
4609,1405,27.5
2267,1105,28.0
415,668,27.0
4886,4048,24.5
3926,4645,22.0
3362,2711,26.5
860,3964,21.5
873,3384,25.0
2649,1384,22.0
4124,2168,22.5
365,2909,23.0
369,915,23.0
3319,3931,23.5
3064,4006,24.5
3565,1141,22.5
4081,3542,21.5
4370,1468,29.0
4364,1932,21.5
1821,692,26.0
3401,2941,26.5
312,1268,21.0
168,680,22.5
4271,1039,24.5
1828,1919,24.0
1820,2673,26.5
4750,4520,22.5
4919,2186,30.0
2924,2638,22.5
4272,4465,23.5
4434,3789,25.0
4414,4774,24.5
1190,4434,20.0
846,4318,28.5
3332,1217,23.5
1564,901,25.5
3603,1244,28.0
3345,4717,21.5
4280,964,28.0
2576,3458,26.0
698,3041,30.0
3074,4508,25.0
2845,3104,23.5
3524,4932,22.0
3864,1035,24.5
4972,3918,27.0
1792,1104,30.0
1728,2978,30.0
3631,1078,23.0
539,4403,29.5
2097,3552,21.0
3622,4540,29.5
4094,107,27.0
485,3630,27.0
3136,4825,30.0
1718,317,25.5
650,4511,22.5
26,1032,21.5
3338,1754,23.0
3604,3147,28.5
